season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,week_result_score,residual,fan_vote_share,uncertainty_lower,uncertainty_upper,uncertainty_range
1,1,Trista Sutter,180.0,2.0,True,Louis van Amstel,TV Personality,32,Indiana,United States,Eliminated Week 2,6,2,-0.0614063438486339,0.0,,True,-1.533930359925955,-2.5477528640998086,0.13194372104352817,0.13194372104352817,0.13194372104352817,0.0
1,2,Trista Sutter,190.0,4.0,True,Louis van Amstel,TV Personality,32,Indiana,United States,Eliminated Week 2,6,2,-0.2624098121254593,180.0,10.0,False,-1.533930359925955,-1.743303962257592,0.13408355052026402,0.13408355052026402,0.13408355052026402,0.0
2,1,Drew Lachey,240.0,1.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,1.086099282057325,0.0,,False,4.615120516841263,2.8859600750503382,0.12691963011320181,0.12691963011320181,0.12691963011320181,0.0
2,2,Drew Lachey,270.0,2.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,0.8660254037844386,240.0,30.0,False,4.510859506516856,3.2579586402178973,0.14744898022993375,0.14744898022993375,0.14744898022993375,0.0
2,3,Drew Lachey,270.0,1.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,0.846954683255164,255.0,0.0,False,4.394449154672438,2.802612554805535,0.16554381550217673,0.16554381550217673,0.16554381550217673,0.0
2,4,Drew Lachey,280.0,1.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,0.9977531238117472,260.0,10.0,False,4.262679877041311,2.623844448264778,0.18570218910156877,0.1857021891015688,0.1857021891015688,0.0
2,5,Drew Lachey,270.0,2.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,0.9030309191831164,265.0,-10.0,False,4.110873864173305,2.852116880054046,0.21910802304909535,0.21910802304909535,0.21910802304909535,0.0
2,6,Drew Lachey,300.0,1.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,1.174975585083856,266.0,30.0,False,3.9318256327243177,2.237785471667685,0.2591258063714316,0.2591258063714316,0.2591258063714316,0.0
2,7,Drew Lachey,275.0,1.0,True,Cheryl Burke,Singer/Rapper,29,Ohio,United States,1st Place,1,999,1.29969508913473,271.6666666666667,-25.0,False,3.7135720667043017,1.9810267152078858,0.31565063758576317,0.31565063758576317,0.31565063758576317,0.0
2,1,George Hamilton,180.0,7.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,-0.3620330940191082,0.0,,False,0.39730179746900346,1.2226180958468524,0.10747087218783045,0.10747087218783045,0.10747087218783045,0.0
2,2,George Hamilton,220.0,5.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,0.2474358296526967,180.0,40.0,False,0.21825356602001797,0.1945536749618428,0.10854249145974006,0.10854249145974006,0.10854249145974006,0.0
2,3,George Hamilton,220.0,4.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,0.365730431405639,200.0,0.0,False,0.0,-0.4053414335001621,0.1201139057545724,0.12011390575457237,0.12011390575457237,0.0
2,4,George Hamilton,210.0,5.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,0.4252718232640234,206.66666666666663,-10.0,False,-0.2795848622191614,-0.3537501285537742,0.13788014578548777,0.1378801457854878,0.1378801457854878,0.0
2,5,George Hamilton,240.0,4.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,0.6753760656075408,207.5,30.0,False,-0.6690496289808846,-1.1715580073544667,0.14652519239248885,0.14652519239248887,0.14652519239248887,0.0
2,6,George Hamilton,230.0,3.0,True,Edyta Sliwinska,Actor/Actress,66,Tennessee,United States,Eliminated Week 6,5,6,0.6824708488211618,214.0,-10.0,True,-1.3156767939059373,-2.167512898049482,0.16679805775141993,0.16679805775141993,0.16679805775141993,0.0
2,1,Giselle Fernandez,230.0,2.0,True,Jonathan Roberts,News Anchor,44,,Mexico,Eliminated Week 3,8,3,0.8447438860445861,0.0,,False,-0.828692672556169,-2.1321069909856316,0.07684169110384075,0.07684169110384073,0.07684169110384073,0.0
2,2,Giselle Fernandez,240.0,3.0,True,Jonathan Roberts,News Anchor,44,,Mexico,Eliminated Week 3,8,3,0.4948716593053935,230.0,10.0,False,-1.2181574393178922,-2.0062187192532708,0.0871006619095592,0.0871006619095592,0.0871006619095592,0.0
2,3,Giselle Fernandez,220.0,4.0,True,Jonathan Roberts,News Anchor,44,,Mexico,Eliminated Week 3,8,3,0.365730431405639,235.0,-20.0,False,-1.8647846042429446,-2.2617676438302556,0.09976305118425001,0.09976305118425001,0.09976305118425001,0.0
2,1,Jerry Rice,210.0,4.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.3620330940191082,0.0,,False,2.11296423371848,1.661042162011942,0.11228746794431628,0.11228746794431628,0.11228746794431628,0.0
2,2,Jerry Rice,230.0,4.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.3711537444790451,210.0,20.0,False,1.9965538818740685,1.591867352650556,0.12482004879651046,0.12482004879651044,0.12482004879651044,0.0
2,3,Jerry Rice,190.0,5.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.076995880295924,220.0,-40.0,False,1.8647846042429448,1.9051071756575655,0.15133340275398968,0.15133340275398968,0.15133340275398968,0.0
2,4,Jerry Rice,240.0,4.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.6706209520701908,210.0,50.0,False,1.7129785913749398,1.2125869030117555,0.1612600859328618,0.16126008593286184,0.16126008593286184,0.0
2,5,Jerry Rice,230.0,5.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.5994911144156823,217.5,-10.0,False,1.5339303599259546,1.4066743831457513,0.18961972409496258,0.18961972409496258,0.18961972409496258,0.0
2,6,Jerry Rice,230.0,3.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.6824708488211618,220.0,0.0,True,1.3156767939059364,0.4652735572903085,0.2170358378343153,0.2170358378343153,0.2170358378343153,0.0
2,7,Jerry Rice,205.0,3.0,True,Anna Trebunskaya,Athlete,43,Mississippi,United States,2nd Place,2,999,0.7738069027796368,221.66666666666663,-25.0,True,1.0360919316867758,0.15689710188574857,0.26301815583628385,0.26301815583628385,0.26301815583628385,0.0
2,1,Kenny Mayne,130.0,8.0,True,Andrea Hale,Sports Broadcaster,46,Washington,United States,Eliminated Week 1,10,1,-1.5688100740828026,0.0,,True,-2.112964233718479,-0.5533677755426427,0.08998304532638804,0.08998304532638804,0.08998304532638804,0.0
2,1,Lisa Rinna,190.0,6.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,-0.1206776980063694,0.0,,False,0.8286926725561691,1.2282628475725559,0.10753155395201835,0.10753155395201835,0.10753155395201835,0.0
2,2,Lisa Rinna,200.0,6.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,0.0,190.0,10.0,False,0.6768866596881652,1.0832642185340355,0.1186303999446586,0.1186303999446586,0.1186303999446586,0.0
2,3,Lisa Rinna,250.00000000000003,3.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,0.6544649825153542,195.0,50.00000000000003,False,0.49783842823917945,-0.34958484135597223,0.12078549048391503,0.12078549048391503,0.12078549048391503,0.0
2,4,Lisa Rinna,260.0,2.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,0.834187037940969,213.33333333333331,9.999999999999972,False,0.2795848622191615,-0.9695092473276756,0.12964615919146488,0.12964615919146488,0.12964615919146488,0.0
2,5,Lisa Rinna,250.00000000000003,3.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,0.7512610167993995,225.0,-9.999999999999972,False,0.0,-0.8711934704640063,0.15099305299272947,0.15099305299272947,0.15099305299272947,0.0
2,6,Lisa Rinna,270.0,2.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,0.9639021266855584,230.0,19.99999999999997,False,-0.38946476676172315,-1.6760336557405107,0.17520062921604257,0.17520062921604257,0.17520062921604257,0.0
2,7,Lisa Rinna,265.0,2.0,True,Louis van Amstel,Actor/Actress,42,California,United States,Eliminated Week 7,4,7,1.2245682053697164,236.66666666666663,-5.0,False,-1.0360919316867756,-2.404373654854658,0.20358752032197763,0.20358752032197763,0.20358752032197763,0.0
2,1,Master P,120.0,9.0,True,Ashly DelGrosso,Singer/Rapper,35,Louisiana,United States,Eliminated Week 4,7,4,-1.8101654700955412,0.0,,True,-0.39730179746900335,1.5880407840682955,0.11147073870084365,0.11147073870084365,0.11147073870084365,0.0
2,2,Master P,160.0,8.0,True,Ashly DelGrosso,Singer/Rapper,35,Louisiana,United States,Eliminated Week 4,7,4,-0.4948716593053935,120.0,40.0,True,-0.6768866596881647,0.5681527860470367,0.11267433129882097,0.11267433129882097,0.11267433129882097,0.0
2,3,Master P,140.0,6.0,True,Ashly DelGrosso,Singer/Rapper,35,Louisiana,United States,Eliminated Week 4,7,4,-0.404228371553601,140.0,-20.0,True,-1.0663514264498883,-0.5427291985395112,0.1184749719008821,0.1184749719008821,0.11847497190088209,-1.3877787807814457e-17
2,4,Master P,80.0,6.0,True,Ashly DelGrosso,Singer/Rapper,35,Louisiana,United States,Eliminated Week 4,7,4,-0.6379077348960351,140.0,-60.0,True,-1.7129785913749407,-1.114675997503165,0.1277777225864902,0.12777772258649023,0.12777772258649023,0.0
2,1,Stacy Keibler,220.0,3.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,0.6033884900318471,0.0,,False,1.3499267169490161,0.4722585218810158,0.09970181656009525,0.09970181656009525,0.09970181656009525,0.0
2,2,Stacy Keibler,290.0,1.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,1.1134612334371354,220.0,70.0,False,1.2181574393178922,-0.46720898943164113,0.10159206749225096,0.10159206749225094,0.10159206749225094,0.0
2,3,Stacy Keibler,270.0,1.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,0.846954683255164,255.0,-20.0,False,1.0663514264498881,-0.525485173417015,0.11867944668781659,0.11867944668781659,0.11867944668781659,0.0
2,4,Stacy Keibler,260.0,2.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,0.834187037940969,260.0,-10.0,False,0.8873031950009024,-0.3506463893288,0.13792294682899003,0.13792294682899006,0.13792294682899006,0.0
2,5,Stacy Keibler,300.0,1.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,1.130685772758692,260.0,40.0,False,0.6690496289808847,-1.0122690500475258,0.148877864896497,0.148877864896497,0.148877864896497,0.0
2,6,Stacy Keibler,300.0,1.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,1.174975585083856,268.0,0.0,False,0.38946476676172315,-1.3040977717856035,0.18183966882653152,0.1818396688265315,0.18183966882653152,2.7755575615628914e-17
2,7,Stacy Keibler,275.0,1.0,True,Tony Dovolani,Athlete,26,Maryland,United States,3rd Place,3,999,1.29969508913473,273.3333333333333,-25.0,False,0.0,-1.732147332738661,0.21774368625565962,0.21774368625565962,0.21774368625565962,0.0
2,1,Tatum O'Neal,230.0,2.0,True,Nick Kosovich,Actor/Actress,42,California,United States,Eliminated Week 2,9,2,0.8447438860445861,0.0,,False,-1.3499267169490157,-2.6533410353784785,0.07293903398590491,0.07293903398590491,0.07293903398590491,0.0
2,2,Tatum O'Neal,170.0,7.0,True,Nick Kosovich,Actor/Actress,42,California,United States,Eliminated Week 2,9,2,-0.3711537444790451,230.0,-60.0,False,-1.996553881874068,-1.1133961739319727,0.09523492538265198,0.09523492538265198,0.09523492538265196,-1.3877787807814457e-17
2,1,Tia Carrere,200.0,5.0,True,Maksim Chmerkoskiy,Actor/Actress,39,Hawaii,United States,Eliminated Week 5,6,5,0.1206776980063694,0.0,,False,0.0,-0.026175948345075584,0.09485415012543348,0.09485415012543348,0.09485415012543348,0.0
2,2,Tia Carrere,220.0,5.0,True,Maksim Chmerkoskiy,Actor/Actress,39,Hawaii,United States,Eliminated Week 5,6,5,0.2474358296526967,200.0,20.0,False,-0.21825356602001808,-0.2371772319851355,0.10395609348572656,0.10395609348572656,0.10395609348572656,0.0
2,3,Tia Carrere,260.0,2.0,True,Maksim Chmerkoskiy,Actor/Actress,39,Hawaii,United States,Eliminated Week 5,6,5,0.7507098328852589,210.0,40.0,False,-0.49783842823917923,-1.7210505317899998,0.105305915732232,0.105305915732232,0.105305915732232,0.0
2,4,Tia Carrere,250.00000000000003,3.0,True,Maksim Chmerkoskiy,Actor/Actress,39,Hawaii,United States,Eliminated Week 5,6,5,0.7524039950055802,226.66666666666663,-9.999999999999972,False,-0.8873031950009026,-1.75846392513612,0.11981075057295068,0.11981075057295068,0.11981075057295068,0.0
2,5,Tia Carrere,220.0,6.0,True,Maksim Chmerkoskiy,Actor/Actress,39,Hawaii,United States,Eliminated Week 5,6,5,0.5236061632238238,232.5,-30.00000000000003,True,-1.533930359925955,-1.2847398788395155,0.14487614257400755,0.14487614257400755,0.14487614257400755,0.0
3,1,Emmitt Smith,240.0,2.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.1326852593525718,0.0,,False,4.7095302013123375,3.3140942048600843,0.1188524167843345,0.1188524167843345,0.1188524167843345,0.0
3,2,Emmitt Smith,240.0,3.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.414184725015725,240.0,0.0,False,4.615120516841263,3.8552336649184724,0.14195960658674545,0.14195960658674545,0.14195960658674542,-2.7755575615628914e-17
3,3,Emmitt Smith,190.0,5.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.0188980549185813,240.0,-50.0,True,4.510859506516856,4.574525483278203,0.17728261573126622,0.17728261573126622,0.17728261573126622,0.0
3,4,Emmitt Smith,240.0,4.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.5067307314904086,223.33333333333331,50.0,False,4.394449154672438,3.949618435082737,0.18319678226479943,0.18319678226479943,0.18319678226479943,0.0
3,5,Emmitt Smith,270.0,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.8053186862634502,227.5,30.0,False,4.262679877041311,2.677582198260384,0.19722947879607616,0.19722947879607616,0.19722947879607616,0.0
3,6,Emmitt Smith,250.00000000000003,2.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.1382969770627347,236.0,-19.99999999999997,False,3.9318256327243177,2.5909556728474614,0.26077935253291906,0.26077935253291906,0.26077935253291906,0.0
3,7,Emmitt Smith,285.0,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.14467417176233,238.33333333333331,34.99999999999997,False,3.9318256327243177,2.2408622305444688,0.258856250996354,0.258856250996354,0.258856250996354,0.0
3,8,Emmitt Smith,270.0,2.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.2423891537105098,245.0,-15.0,False,3.7135720667043017,2.341585133620007,0.32560335691636655,0.32560335691636655,0.32560335691636655,0.0
3,1,Harry Hamlin,170.0,7.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.5445602208425823,0.0,,False,-0.9604619501872924,-0.07681276167277995,0.08467258112267516,0.08467258112267514,0.08467258112267516,1.3877787807814457e-17
3,2,Harry Hamlin,210.0,6.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,0.012181903676933,170.0,40.0,False,-1.3499267169490157,-0.9522185341004475,0.08777680945827898,0.08777680945827898,0.08777680945827897,-1.3877787807814457e-17
3,3,Harry Hamlin,220.0,3.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,0.3307159610751748,190.0,10.0,False,-1.996553881874068,-2.7417059506698376,0.08529552701594278,0.08529552701594278,0.08529552701594278,0.0
3,1,Jerry Springer,160.0,8.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.7841667180133186,0.0,,False,0.5491078103370075,1.8579442007760099,0.10274678136132841,0.10274678136132841,0.10274678136132841,0.0
3,2,Jerry Springer,190.0,7.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.2558199772155949,160.0,30.0,True,0.39730179746900346,1.226883801916752,0.10914830678902745,0.10914830678902745,0.10914830678902744,-1.3877787807814457e-17
3,3,Jerry Springer,210.0,4.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.226776659022977,175.0,20.0,False,0.21825356602001797,-0.1486506392366108,0.1105455381479914,0.1105455381479914,0.1105455381479914,0.0
3,4,Jerry Springer,220.0,5.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.3378204876602724,186.66666666666663,10.0,False,0.0,-0.05099337631264084,0.12279296267811768,0.12279296267811768,0.12279296267811768,0.0
3,5,Jerry Springer,240.0,3.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.5762194048264342,195.0,20.0,True,-0.2795848622191614,-1.1020020367398984,0.13515327358476759,0.13515327358476759,0.13515327358476759,0.0
3,6,Jerry Springer,180.0,5.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.5800239373568075,204.0,-60.0,True,-1.3156767939059373,-1.4399353092898997,0.1742664690286824,0.1742664690286824,0.1742664690286824,0.0
3,7,Jerry Springer,230.0,4.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.7567033740501679,200.0,50.0,True,-1.3156767939059373,-1.8459672259828865,0.17201642157178096,0.17201642157178096,0.17201642157178096,0.0
3,1,Joey Lawrence,210.0,4.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.4138657678403629,0.0,,False,1.466337068793427,0.997850063862312,0.09427896633632392,0.09427896633632392,0.09427896633632392,0.0
3,2,Joey Lawrence,290.0,1.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.084189427247045,210.0,80.0,False,1.3499267169490161,-0.3284730008514698,0.09342620654769922,0.09342620654769922,0.0934262065476992,-1.3877787807814457e-17
3,3,Joey Lawrence,220.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.3307159610751748,250.0,-70.0,False,1.2181574393178922,0.4873340458012958,0.11780444624308165,0.11780444624308165,0.11780444624308165,0.0
3,4,Joey Lawrence,270.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.7600960972356129,240.0,50.0,False,1.0663514264498881,0.19591656764240128,0.1258625830747199,0.1258625830747199,0.12586258307471992,2.7755575615628914e-17
3,5,Joey Lawrence,250.00000000000003,2.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.6525858319721064,247.5,-19.99999999999997,False,0.8873031950009024,-0.29559455008013813,0.146503635369478,0.146503635369478,0.146503635369478,0.0
3,6,Joey Lawrence,240.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.0585436856761736,248.0,-10.000000000000028,False,0.38946476676172315,-0.574438906394854,0.19002111532183125,0.19002111532183125,0.19002111532183125,0.0
3,7,Joey Lawrence,285.0,1.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.14467417176233,246.66666666666663,45.0,False,0.38946476676172315,-1.2995085416293515,0.1816779864787277,0.1816779864787277,0.1816779864787277,0.0
3,8,Joey Lawrence,270.0,2.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.2423891537105098,252.14285714285717,-15.0,False,0.0,-1.3702811384082025,0.22463869618753396,0.2246386961875339,0.2246386961875339,0.0
3,1,Mario Lopez,260.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.6118982536940445,0.0,,False,2.217225244042889,0.32002745799398813,0.0881002925554593,0.0881002925554593,0.0881002925554593,0.0
3,2,Mario Lopez,210.0,6.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.012181903676933,260.0,-50.0,False,2.11296423371848,2.5321654294858083,0.12436685836256765,0.12436685836256765,0.12436685836256765,0.0
3,3,Mario Lopez,220.0,3.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.3307159610751748,235.0,10.0,False,1.9965538818740685,1.2621483195376788,0.12729502728995915,0.12729502728995915,0.12729502728995915,0.0
3,4,Mario Lopez,290.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.9290063410657492,230.0,70.0,False,1.8647846042429448,0.24075526268893155,0.1264282016049345,0.1264282016049345,0.1264282016049345,0.0
3,5,Mario Lopez,270.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.8053186862634502,245.0,-20.0,False,1.7129785913749398,0.13206010955043812,0.15290483110258138,0.15290483110258138,0.15290483110258138,0.0
3,6,Mario Lopez,280.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.3775568512224177,250.0,10.0,False,1.3156767939059364,-0.4469262348944505,0.1924596394227215,0.19245963942272148,0.1924596394227215,2.7755575615628914e-17
3,7,Mario Lopez,280.0,2.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.1094040992430427,255.0,0.0,False,1.3156767939059364,-0.011422028373645254,0.206653704299297,0.206653704299297,0.206653704299297,0.0
3,8,Mario Lopez,285.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.351428627307443,258.57142857142856,5.0,False,1.0360919316867758,-0.7161139610301224,0.23982513042788195,0.23982513042788195,0.23982513042788195,0.0
3,1,Monique Coleman,190.0,5.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,-0.0653472265011097,0.0,,False,0.9604619501872925,0.9937367348528258,0.09424019427026223,0.09424019427026223,0.09424019427026223,0.0
